Period	Reward
132311	-97
132312	-96
132313	-89
132314	-91
132315	-130
132316	-119
132317	-81
132318	-95
132319	-100
132320	-96
132321	-106
132322	-84
132323	-103
132324	-120
132325	-84
132326	-87
132327	-92
132328	-89
132329	-92
132330	-76
132331	-103
132332	-93
132333	-92
132334	-82
132335	-104
132336	-80
132337	-88
132338	-88
132339	-104
132340	-100
132341	-84
132342	-84
132343	-94
132344	-84
132345	-84
132346	-106
132347	-104
132348	-92
132349	-93
132350	-93
132351	-150
132352	-375
132353	-127
132354	-108
132355	-84
132356	-84
132357	-87
132358	-105
132359	-89
132360	-101
132361	-92
132362	-140
132363	-91
132364	-92
132365	-84
132366	-96
132367	-91
132368	-102
132369	-92
132370	-88
132371	-84
132372	-96
132373	-107
132374	-76
132375	-96
132376	-84
132377	-80
132378	-97
132379	-96
132380	-96
132381	-112
132382	-92
132383	-80
132384	-80
132385	-98
132386	-100
132387	-96
132388	-80
132389	-123
132390	-95
132391	-101
132392	-104
132393	-93
132394	-108
132395	-88
132396	-72
132397	-100
132398	-84
132399	-104
132400	-88
132401	-92
132402	-90
132403	-98
132404	-90
132405	-104
132406	-92
132407	-92
132408	-104
132409	-105
132410	-88
132411	-96
132412	-86
132413	-96
132414	-96
132415	-94
132416	-93
132417	-101
132418	-95
132419	-88
132420	-96
132421	-88
132422	-68
132423	-88
132424	-104
132425	-83
132426	-96
132427	-92
132428	-92
132429	-90
132430	-141
132431	-121
132432	-84
132433	-98
132434	-88
132435	-100
132436	-100
132437	-96
132438	-92
132439	-112
132440	-92
132441	-96
132442	-83
132443	-95
132444	-92
132445	-101
132446	-125
132447	-97
132448	-88
132449	-106
132450	-109
132451	-120
132452	-96
132453	-92
132454	-161
132455	-193
132456	-176
132457	-119
132458	-156
132459	-176
132460	-96
132461	-139
132462	-159
132463	-93
132464	-125
132465	-80
132466	-99
132467	-76
132468	-94
132469	-98
132470	-115
132471	-198
132472	-289
132473	-257
132474	-136
132475	-144
132476	-152
132477	-84
132478	-80
132479	-76
132480	-88
132481	-88
132482	-108
132483	-96
132484	-104
132485	-92
132486	-76
132487	-96
132488	-88
132489	-93
132490	-84
132491	-102
132492	-94
132493	-84
132494	-91
132495	-76
132496	-110
132497	-80
132498	-88
132499	-114
132500	-95
132501	-100
132502	-88
132503	-88
132504	-84
132505	-88
132506	-104
132507	-92
132508	-88
132509	-88
132510	-92
132511	-91
132512	-84
132513	-88
132514	-84
132515	-100
132516	-88
132517	-100
132518	-92
132519	-102
132520	-82
132521	-96
132522	-95
132523	-134
132524	-107
132525	-156
132526	-176
132527	-89
132528	-76
132529	-98
132530	-100
132531	-110
132532	-95
132533	-92
132534	-89
132535	-88
132536	-96
132537	-88
132538	-103
132539	-100
132540	-100
132541	-96
132542	-94
132543	-105
132544	-105
132545	-81
132546	-93
132547	-88
132548	-100
132549	-103
132550	-154
132551	-89
132552	-84
132553	-84
132554	-92
132555	-100
132556	-96
132557	-80
132558	-92
132559	-92
132560	-93
132561	-96
132562	-93
132563	-92
132564	-92
132565	-92
132566	-98
132567	-87
132568	-85
132569	-76
132570	-102
132571	-96
132572	-96
132573	-104
132574	-84
132575	-95
132576	-84
132577	-96
132578	-88
132579	-80
132580	-92
132581	-84
132582	-104
132583	-80
132584	-108
132585	-80
132586	-76
132587	-104
132588	-96
132589	-85
132590	-94
132591	-108
132592	-89
132593	-97
132594	-80
132595	-98
132596	-100
132597	-96
132598	-68
132599	-81
132600	-89
132601	-100
132602	-84
132603	-88
132604	-97
132605	-231
132606	-134
132607	-136
132608	-96
132609	-106
132610	-104
132611	-104
132612	-92
132613	-90
132614	-100
132615	-104
132616	-84
132617	-90
132618	-112
132619	-92
132620	-84
132621	-104
132622	-88
132623	-97
132624	-82
132625	-88
132626	-107
132627	-138
132628	-111
132629	-108
132630	-84
132631	-93
132632	-108
132633	-81
132634	-96
132635	-82
132636	-98
132637	-87
132638	-101
132639	-101
132640	-90
132641	-80
132642	-84
132643	-113
132644	-142
132645	-84
132646	-80
132647	-95
132648	-109
132649	-85
132650	-90
132651	-87
132652	-82
132653	-104
132654	-76
132655	-100
132656	-120
132657	-90
132658	-79
132659	-120
132660	-88
132661	-92
132662	-91
132663	-92
132664	-88
132665	-76
132666	-101
132667	-94
132668	-98
132669	-124
132670	-88
132671	-93
132672	-80
132673	-80
132674	-96
132675	-84
132676	-101
132677	-92
132678	-101
132679	-103
132680	-91
132681	-153
132682	-108
132683	-101
132684	-96
132685	-92
132686	-108
132687	-68
132688	-84
132689	-81
132690	-86
132691	-112
132692	-84
132693	-96
132694	-96
132695	-104
132696	-88
132697	-105
132698	-105
132699	-100
132700	-97
132701	-84
132702	-80
132703	-108
132704	-93
132705	-102
132706	-92
132707	-165
132708	-112
132709	-92
132710	-106
132711	-86
132712	-129
132713	-200
132714	-140
132715	-119
132716	-86
132717	-100
132718	-80
132719	-83
132720	-118
132721	-105
132722	-173
132723	-158
132724	-191
132725	-264
132726	-92
132727	-86
132728	-88
132729	-80
132730	-97
132731	-100
132732	-100
132733	-82
132734	-79
132735	-76
132736	-86
132737	-113
132738	-93
132739	-107
132740	-157
132741	-80
132742	-100
132743	-105
132744	-171
132745	-101
132746	-136
132747	-119
132748	-141
132749	-90
132750	-200
132751	-92
132752	-101
132753	-84
132754	-72
132755	-92
132756	-104
132757	-80
132758	-92
132759	-87
132760	-110
132761	-104
132762	-78
132763	-96
132764	-101
132765	-88
132766	-89
132767	-102
132768	-80
132769	-100
132770	-96
132771	-92
132772	-96
132773	-88
132774	-88
132775	-84
132776	-101
132777	-92
132778	-97
132779	-72
132780	-126
132781	-80
132782	-96
132783	-92
132784	-92
132785	-92
132786	-112
132787	-104
132788	-94
132789	-113
132790	-80
132791	-94
132792	-108
132793	-104
132794	-72
132795	-90
132796	-101
132797	-93
132798	-93
132799	-89
132800	-88
132801	-92
132802	-91
132803	-84
132804	-84
132805	-84
132806	-88
132807	-84
132808	-84
132809	-100
132810	-88
132811	-92
132812	-104
132813	-86
132814	-73
132815	-112
132816	-88
132817	-80
132818	-92
132819	-90
132820	-96
132821	-90
132822	-130
132823	-97
132824	-100
132825	-100
132826	-89
132827	-79
132828	-96
132829	-94
132830	-72
132831	-92
132832	-108
132833	-80
132834	-92
132835	-76
132836	-100
132837	-84
132838	-84
132839	-128
132840	-113
132841	-80
132842	-88
132843	-84
132844	-97
132845	-128
132846	-92
132847	-85
132848	-97
132849	-88
132850	-85
132851	-97
132852	-84
132853	-92
132854	-86
132855	-92
132856	-80
132857	-92
132858	-84
132859	-96
132860	-100
132861	-96
132862	-99
132863	-103
132864	-103
132865	-109
132866	-88
132867	-88
132868	-92
132869	-89
132870	-114
132871	-96
132872	-101
132873	-91
132874	-83
132875	-100
132876	-87
132877	-94
132878	-92
132879	-115
132880	-112
132881	-96
132882	-89
132883	-147
132884	-80
132885	-92
132886	-108
132887	-96
132888	-84
132889	-88
132890	-88
132891	-92
132892	-100
132893	-100
132894	-76
132895	-96
132896	-88
132897	-105
132898	-88
132899	-96
132900	-92
132901	-100
132902	-86
132903	-84
132904	-104
132905	-100
132906	-104
132907	-108
132908	-88
132909	-100
132910	-88
132911	-88
132912	-97
132913	-81
132914	-92
132915	-92
132916	-97
132917	-114
132918	-156
132919	-90
132920	-80
132921	-91
132922	-100
132923	-88
132924	-100
132925	-88
132926	-80
132927	-100
132928	-91
132929	-94
132930	-97
132931	-112
132932	-100
132933	-98
132934	-92
132935	-106
132936	-96
132937	-102
132938	-95
132939	-99
132940	-130
132941	-151
132942	-281
132943	-175
132944	-300
132945	-296
132946	-234
132947	-396
132948	-247
132949	-88
132950	-73
132951	-138
132952	-140
132953	-189
132954	-236
132955	-84
132956	-92
132957	-76
132958	-104
132959	-94
132960	-167
132961	-144
132962	-100
132963	-88
132964	-84
132965	-108
132966	-88
132967	-89
132968	-96
132969	-92
132970	-89
132971	-93
132972	-83
132973	-124
132974	-194
132975	-85
132976	-88
132977	-84
132978	-72
132979	-103
132980	-91
132981	-82
132982	-221
132983	-248
132984	-172
132985	-114
132986	-80
132987	-94
132988	-75
132989	-88
132990	-68
132991	-84
132992	-118
132993	-92
132994	-77
132995	-250
132996	-103
132997	-99
132998	-109
132999	-97
133000	-80
133001	-80
133002	-101
133003	-89
133004	-92
133005	-104
133006	-88
133007	-76
133008	-84
133009	-119
133010	-100
133011	-96
133012	-80
133013	-84
133014	-88
133015	-91
133016	-113
133017	-80
133018	-78
133019	-137
133020	-175
133021	-147
133022	-92
133023	-80
133024	-80
133025	-85
133026	-137
133027	-97
133028	-88
133029	-103
133030	-94
133031	-72
133032	-94
133033	-92
133034	-88
133035	-96
133036	-96
133037	-100
133038	-92
133039	-88
133040	-80
133041	-84
133042	-84
133043	-88
133044	-101
133045	-84
133046	-109
133047	-80
133048	-88
133049	-92
133050	-85
133051	-94
133052	-141
133053	-133
133054	-100
133055	-96
133056	-96
133057	-88
133058	-100
133059	-92
133060	-85
133061	-124
133062	-129
133063	-96
133064	-107
133065	-76
133066	-88
133067	-88
133068	-88
133069	-98
133070	-87
133071	-72
133072	-139
133073	-171
133074	-145
133075	-92
133076	-82
133077	-117
133078	-94
133079	-92
133080	-92
133081	-96
133082	-117
133083	-88
133084	-98
133085	-83
133086	-79
133087	-104
133088	-78
133089	-83
133090	-100
133091	-103
133092	-128
133093	-92
133094	-101
133095	-84
133096	-81
133097	-129
133098	-96
133099	-125
133100	-92
133101	-92
133102	-88
133103	-104
133104	-87
133105	-125
133106	-85
133107	-91
133108	-124
133109	-84
133110	-92
133111	-82
133112	-135
133113	-95
133114	-123
133115	-201
133116	-212
133117	-92
133118	-96
133119	-103
133120	-90
133121	-92
133122	-106
133123	-97
133124	-80
133125	-92
133126	-105
133127	-76
133128	-96
133129	-90
133130	-80
133131	-84
133132	-108
133133	-96
133134	-84
133135	-88
133136	-88
133137	-102
133138	-83
133139	-96
133140	-86
133141	-116
133142	-92
133143	-114
133144	-92
133145	-88
133146	-101
133147	-93
133148	-77
133149	-152
133150	-110
133151	-145
133152	-204
133153	-256
133154	-108
133155	-96
133156	-92
133157	-86
133158	-78
133159	-88
133160	-84
133161	-76
133162	-80
133163	-92
133164	-72
133165	-102
133166	-78
133167	-151
133168	-104
133169	-90
133170	-92
133171	-84
133172	-96
133173	-91
133174	-92
133175	-82
133176	-186
133177	-148
133178	-90
133179	-92
133180	-84
133181	-80
133182	-92
133183	-103
133184	-89
133185	-96
133186	-96
133187	-88
133188	-104
133189	-76
133190	-92
133191	-108
133192	-84
133193	-89
133194	-94
133195	-88
133196	-76
133197	-108
133198	-91
133199	-88
133200	-104
133201	-84
133202	-96
133203	-96
133204	-92
133205	-88
133206	-96
133207	-84
133208	-84
133209	-93
133210	-111
133211	-104
133212	-101
133213	-76
133214	-90
133215	-88
133216	-88
133217	-78
133218	-101
133219	-99
133220	-72
133221	-97
133222	-84
133223	-86
133224	-108
133225	-116
133226	-80
133227	-92
133228	-102
133229	-85
133230	-80
133231	-102
133232	-88
133233	-94
133234	-92
133235	-96
133236	-88
133237	-92
133238	-94
133239	-95
133240	-82
133241	-97
133242	-105
133243	-85
133244	-107
133245	-93
133246	-112
133247	-94
133248	-100
133249	-86
133250	-72
133251	-96
133252	-92
133253	-93
133254	-104
133255	-80
133256	-105
133257	-89
133258	-152
133259	-96
133260	-109
133261	-84
133262	-96
133263	-84
133264	-92
133265	-86
133266	-77
133267	-140
133268	-97
133269	-104
133270	-104
133271	-93
133272	-101
133273	-85
133274	-77
133275	-148
133276	-84
133277	-99
133278	-145
133279	-84
133280	-120
133281	-100
133282	-72
133283	-95
133284	-118
133285	-112
133286	-108
133287	-87
133288	-84
133289	-93
133290	-84
133291	-96
133292	-89
133293	-88
133294	-110
133295	-95
133296	-109
133297	-88
133298	-76
133299	-104
133300	-100
133301	-100
133302	-88
133303	-84
133304	-100
133305	-89
133306	-88
133307	-92
133308	-85
133309	-136
133310	-79
133311	-202
133312	-117
133313	-169
133314	-133
133315	-92
133316	-84
133317	-96
133318	-90
133319	-100
133320	-94
133321	-87
133322	-99
133323	-98
133324	-105
133325	-135
133326	-125
133327	-123
133328	-139
133329	-141
133330	-149
133331	-260
133332	-286
133333	-184
133334	-181
133335	-108
133336	-92
133337	-104
133338	-100
133339	-96
133340	-103
133341	-80
133342	-92
133343	-99
133344	-94
133345	-107
133346	-104
133347	-100
133348	-100
133349	-92
133350	-96
133351	-76
133352	-87
133353	-107
133354	-203
133355	-250
133356	-120
133357	-75
133358	-149
133359	-124
133360	-212
133361	-92
133362	-84
133363	-94
133364	-111
133365	-92
133366	-96
133367	-95
133368	-92
133369	-84
133370	-80
133371	-95
133372	-85
133373	-87
133374	-112
133375	-108
133376	-88
133377	-100
133378	-84
133379	-100
133380	-105
133381	-80
133382	-96
133383	-85
133384	-88
133385	-95
133386	-87
133387	-188
133388	-230
133389	-116
133390	-92
133391	-100
133392	-94
133393	-123
133394	-195
133395	-250
133396	-184
133397	-84
133398	-88
133399	-93
133400	-96
133401	-89
133402	-86
133403	-104
133404	-88
133405	-84
133406	-88
133407	-87
133408	-90
133409	-88
133410	-96
133411	-100
133412	-106
133413	-92
133414	-90
133415	-97
133416	-88
133417	-108
133418	-84
133419	-101
133420	-92
133421	-102
133422	-92
133423	-84
133424	-88
133425	-124
133426	-111
133427	-160
133428	-82
133429	-82
133430	-92
133431	-80
133432	-80
133433	-88
133434	-98
133435	-96
133436	-96
133437	-88
133438	-72
133439	-92
133440	-92
133441	-100
133442	-80
133443	-103
133444	-97
133445	-84
133446	-106
133447	-102
133448	-88
133449	-81
133450	-76
133451	-80
133452	-100
133453	-100
133454	-97
133455	-88
133456	-180
133457	-172
133458	-145
133459	-96
133460	-92
133461	-88
133462	-88
133463	-92
133464	-81
133465	-79
133466	-136
133467	-96
133468	-96
133469	-96
133470	-96
133471	-80
133472	-88
133473	-105
133474	-82
133475	-119
133476	-180
133477	-117
133478	-101
133479	-108
133480	-100
133481	-88
133482	-95
133483	-140
133484	-78
133485	-89
133486	-219
133487	-189
133488	-270
133489	-92
133490	-126
133491	-96
133492	-172
133493	-79
133494	-92
133495	-94
133496	-94
133497	-104
133498	-94
133499	-100
133500	-100
133501	-92
133502	-80
133503	-92
133504	-92
133505	-84
133506	-140
133507	-148
133508	-76
133509	-92
133510	-78
133511	-108
133512	-88
133513	-92
133514	-80
133515	-104
133516	-88
133517	-80
133518	-110
133519	-111
133520	-116
133521	-96
133522	-92
133523	-88
133524	-76
133525	-92
133526	-88
133527	-84
133528	-88
133529	-90
133530	-140
133531	-230
133532	-84
133533	-89
133534	-92
133535	-76
133536	-100
133537	-100
133538	-94
133539	-88
133540	-82
133541	-112
133542	-104
133543	-97
133544	-97
133545	-80
133546	-88
133547	-92
133548	-72
133549	-84
133550	-96
133551	-87
133552	-123
133553	-116
133554	-80
133555	-98
133556	-85
133557	-138
133558	-85
133559	-92
133560	-112
133561	-104
133562	-101
133563	-95
133564	-86
133565	-92
133566	-104
133567	-88
133568	-92
133569	-93
133570	-93
133571	-104
133572	-80
133573	-108
133574	-88
133575	-92
133576	-84
133577	-138
133578	-76
133579	-92
133580	-84
133581	-84
133582	-92
133583	-102
133584	-90
133585	-80
133586	-92
133587	-120
133588	-107
133589	-92
133590	-97
133591	-88
133592	-91
133593	-88
133594	-108
133595	-92
133596	-92
133597	-92
133598	-104
133599	-86
133600	-104
133601	-96
133602	-88
133603	-98
133604	-92
133605	-125
133606	-233
133607	-135
133608	-132
133609	-83
133610	-108
133611	-96
133612	-87
133613	-100
133614	-101
133615	-84
133616	-84
133617	-80
133618	-98
133619	-84
133620	-84
133621	-92
133622	-84
133623	-84
133624	-100
133625	-84
